,date,vault_address,vault_name,market_uniqueKey,vault_supplyUsd
774,2025-09-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,59466.861922284246
773,2025-09-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,59469.90039987855
772,2025-09-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.156648031024
771,2025-09-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.462626101285
770,2025-09-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.469033857446
769,2025-09-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.248396312686
768,2025-09-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.027757754359
767,2025-09-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.913678416349
766,2025-09-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.417213545906
765,2025-10-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.2542190046292
764,2025-10-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.4150799727468
763,2025-10-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.5283867747567
762,2025-10-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.3153793961415
761,2025-10-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.4647382125972
760,2025-10-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.763385546533
759,2025-10-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.780939344154
758,2025-10-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.573316961785
757,2025-10-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.476169415406
756,2025-10-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.5284864380196
755,2025-10-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.6181157363085
754,2025-10-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.2444754181347
753,2025-10-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.2317095630924
752,2025-10-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.8271659401403
751,2025-10-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.7880591380417
750,2025-10-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.7697974063185
749,2025-10-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.055456350207
748,2025-10-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.955655780369
747,2025-10-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.300549005879
746,2025-10-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.831390673105
745,2025-10-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.0809820803984
744,2025-10-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.809967141291
743,2025-10-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.7742565152153
742,2025-10-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.031215147028
741,2025-10-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.0830678580423
740,2025-10-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.9677458263236
739,2025-10-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.9886887609414
738,2025-10-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.9925412894722
737,2025-10-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.0846269007984
736,2025-10-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.7656967248004
735,2025-10-31,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.7730200316387
734,2025-11-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.4940440060054
733,2025-11-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.704040383767
732,2025-11-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.4511605903845
731,2025-11-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.5872294712035
730,2025-11-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.6615397574906
729,2025-11-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.8236307417296
728,2025-11-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.157359787689
727,2025-11-08,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.3259558144837
726,2025-11-09,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.749849359731
725,2025-11-10,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.9257141418925
724,2025-11-11,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.1719986206376
723,2025-11-12,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.0063424865234
722,2025-11-13,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.106941710221
721,2025-11-14,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3152.892524402918
720,2025-11-15,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.3617080755603
719,2025-11-16,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.7865700020197
718,2025-11-17,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.8824724569363
717,2025-11-18,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.34390911816
716,2025-11-19,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.9134673595495
715,2025-11-20,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3153.7528871340196
714,2025-11-21,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3154.21659766029
713,2025-11-22,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3154.356978527638
712,2025-11-23,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3154.721822963795
711,2025-11-24,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3155.057785127067
710,2025-11-25,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3155.48541336945
709,2025-11-26,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3155.814454829064
708,2025-11-27,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3157.0224014909836
707,2025-11-28,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3157.322350681502
706,2025-11-29,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3158.164045423032
705,2025-11-30,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3159.0888276720184
704,2025-12-01,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3160.269759767345
703,2025-12-02,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3161.8227206005595
702,2025-12-03,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3163.5711316053676
701,2025-12-04,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3165.066510677053
700,2025-12-05,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3166.852958616134
699,2025-12-06,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3169.170582158327
698,2025-12-07,0x1265a81d42d513df40d0031f8f2e1346954d665a,MEV Capital Elixir USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,3172.2557998958864
697,2025-06-22,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
696,2025-06-23,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
695,2025-06-24,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4185.64574798847
694,2025-06-25,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4186.8580229518575
693,2025-06-26,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4187.668921591522
692,2025-06-27,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4188.9031658601625
691,2025-06-28,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4189.14727317696
690,2025-06-29,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,4191.07589521808
689,2025-06-30,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
688,2025-07-01,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
687,2025-07-02,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
686,2025-07-03,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
685,2025-07-04,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
684,2025-07-05,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
683,2025-07-06,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
682,2025-07-07,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
681,2025-07-08,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
680,2025-07-09,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
679,2025-07-10,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
678,2025-07-11,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
677,2025-07-12,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
676,2025-07-13,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,12402.641433927718
675,2025-07-14,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
674,2025-07-15,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
673,2025-07-16,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
672,2025-07-17,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
671,2025-07-18,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
670,2025-07-19,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
669,2025-07-20,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
668,2025-07-21,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
667,2025-07-22,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
666,2025-07-23,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
665,2025-07-24,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
664,2025-07-25,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
663,2025-07-26,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
662,2025-07-27,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
661,2025-07-28,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
660,2025-07-29,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
659,2025-07-30,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
658,2025-07-31,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
657,2025-08-01,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
656,2025-08-02,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
655,2025-08-03,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
654,2025-08-04,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
653,2025-08-05,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
652,2025-08-06,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
651,2025-08-07,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
650,2025-08-08,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
649,2025-08-09,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
648,2025-08-10,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
647,2025-08-11,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
646,2025-08-12,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
645,2025-08-13,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
644,2025-08-14,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
643,2025-08-15,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
642,2025-08-16,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
641,2025-08-17,0x38248d715336d4cad20d3e12e8dc34da596f9d6c,RIMU USDC,0xbd1ad3b968f5f0552dbd8cf1989a62881407c5cccf9e49fb3657c8731caf0c1f,0.0
